area,item,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
10,8,2006,2666.0,9074.43,26.44
64,7,1998,346.0,12621.14,18.21
13,1,2012,416.0,17.0,19.83
17,5,1994,1274.0,84.45,21.25
84,4,1992,495.0,16582.0,16.48
62,4,1995,758.0,34468.93,21.5
7,3,2001,447.0,148.68,12.97
48,6,2002,1668.0,70262.54,16.0
84,4,2004,495.0,26857.0,15.49
49,1,2006,250.0,3926.27,7.65
61,3,1992,2041.0,687.86,23.81
82,3,1991,686.0,384.0,25.0
20,1,2001,1342.0,22.87,25.28
36,6,1997,1996.0,11419.53,20.16
42,8,1994,1083.0,61357.0,25.92
54,1,2008,56.0,3824.0,20.61
51,8,1993,641.0,476.0,5.58
17,3,1992,1274.0,92.08,21.31
0,3,2012,1485.0,766.25,16.7
33,1,2005,700.0,36386.27,5.01
19,1,2000,537.0,39667.0,8.67
95,0,2008,1180.0,88.0,23.68
97,3,1994,1220.0,33929.0,10.48
14,7,2008,1761.0,119166.69999999998,25.54
52,1,2012,661.0,1816.0,20.19
62,3,2004,758.0,26433.14,22.26
42,7,1990,1083.0,75000.0,26.36
46,1,1998,832.0,84117.0,12.96
99,7,2012,1020.0,1670.0,20.8
35,7,1998,652.0,10702.0,18.15
98,1,2001,1300.0,4433.04,17.61
50,6,2007,630.0,1578.0,16.6
19,8,2005,537.0,36363.0,7.22
41,4,2006,589.0,11523.0,10.67
2,8,1997,1010.0,40.0,24.06
65,4,2004,1032.0,572.99,21.89
94,4,2007,593.0,48715.51,19.82
58,7,1991,2875.0,39406.48,27.04
61,1,2006,2041.0,623.96,24.32
80,9,1996,1212.0,218.6,19.31
5,7,1996,534.0,31185.0,20.06
50,4,1996,630.0,6344.0,16.44
22,8,2013,3240.0,54563.38,27.6
14,3,2012,1761.0,119166.69999999998,27.34
62,5,2009,758.0,61690.08,17.03
85,8,1991,636.0,39147.0,16.58
74,0,2000,3142.0,105.0,25.4
19,6,2008,537.0,53707.3,5.62
25,2,1993,1410.0,4971.0,26.41
33,1,2001,700.0,33423.49,5.59
33,8,1995,700.0,30090.0,9.16
73,8,2007,494.0,5935.96,23.33
35,4,2009,652.0,3404.4,18.52
66,8,2008,285.0,56.0,20.18
75,5,2009,1738.0,11531.33,17.4
50,8,2005,630.0,1578.0,17.28
73,8,2006,494.0,6925.13,25.17
33,1,2008,700.0,43413.01,10.04
42,5,2007,1083.0,27422.77,26.58
42,7,2007,1083.0,27422.77,26.39
3,6,1999,591.0,62831.39,17.71
11,8,2006,618.0,8306.31,6.6
14,1,2006,1761.0,119166.69999999998,18.47
14,6,2012,1761.0,119166.69999999998,22.16
14,8,1993,1761.0,75658.33,20.49
67,1,2006,1500.0,128.73,15.92
10,8,2004,2666.0,5587.81,26.14
44,4,1993,216.0,692.0,18.75
18,1,2004,1604.0,849.48,25.42
99,0,1998,1020.0,1670.0,21.32
5,7,1995,534.0,25598.0,11.39
62,0,1997,758.0,34468.93,21.9
48,1,1998,1668.0,79821.18,16.72
35,3,2011,652.0,8189.8,17.67
5,6,2012,534.0,48687.88,19.55
17,7,2005,1274.0,304.83,22.29
64,8,1994,346.0,10992.57,17.98
42,6,2000,1083.0,44957.52,24.57
12,8,2007,847.0,6712.05,11.52
42,8,2007,1083.0,27422.77,26.39
22,1,2006,3240.0,98328.63,27.51
42,3,1990,1083.0,75000.0,26.88
29,1,2002,383.0,27.63,24.86
42,6,1993,1083.0,66388.0,24.74
79,3,2001,637.0,7871.1,11.9
49,5,2005,250.0,3666.62,7.07
48,6,2005,1668.0,63829.77,12.99
97,3,2002,1220.0,30995.26,9.78
58,0,1993,2875.0,39406.48,26.99
73,3,2005,494.0,7914.31,26.8
4,8,1996,562.0,32.0,9.55
53,1,2000,788.0,0.3,14.37
62,8,1992,758.0,34468.93,24.87
18,9,2004,1604.0,849.48,25.42
42,6,2007,1083.0,27422.77,25.82
14,0,1998,1761.0,118930.56,28.76
95,8,1999,1180.0,88.0,23.52
90,3,1994,1537.0,1922.5,8.78
42,8,1993,1083.0,66388.0,25.06
85,4,2010,636.0,39043.0,16.83
19,1,2011,537.0,62107.2,6.52
42,1,1998,1083.0,49157.0,26.27
62,3,2001,758.0,31373.3,16.37
22,5,1995,3240.0,20156.23,27.3
42,1,2011,1083.0,55540.0,27.29
14,3,2009,1761.0,119166.69999999998,18.38
80,7,1993,1212.0,127.4,19.53
26,4,1990,2274.0,2537.0,21.82
14,6,2001,1761.0,119166.69999999998,20.96
76,3,1993,600.0,8825.0,7.67
19,8,1997,537.0,38258.2,3.99
43,4,2011,2702.0,1597.0,27.19
42,4,2002,1083.0,42482.56,27.03
14,7,2009,1761.0,119166.69999999998,20.78
20,5,2000,1342.0,22.87,25.4
14,6,1993,1761.0,75658.33,24.65
6,3,2007,1110.0,3526.6,10.03
42,5,1999,1083.0,46195.0,24.9
48,8,1990,1668.0,79821.18,16.4
85,4,1998,636.0,35070.0,17.46
73,4,1991,494.0,5962.0,24.38
59,1,1990,282.0,95.7,27.61
22,1,2004,3240.0,105514.19,22.63
14,0,1998,1761.0,118930.56,20.71
17,9,1997,1274.0,117.56,21.51
57,5,1999,1181.0,123.64,20.26
48,9,2008,1668.0,58750.0,15.55
43,0,2008,2702.0,1597.0,26.97
3,1,2006,591.0,65872.12,18.35
5,3,2011,534.0,47632.99,12.16
14,8,1990,1761.0,49695.0,24.64
77,4,2001,854.0,15503.0,16.2
84,1,2005,495.0,26857.0,21.14
43,1,1994,2702.0,1597.0,25.21
60,1,2009,92.0,4.29,27.57
42,3,1992,1083.0,70791.0,25.91
64,7,1997,346.0,12214.0,18.31
8,1,1996,1292.0,484.59,25.06
47,1,1991,2051.0,1415.65,27.24
73,7,2001,494.0,11871.0,27.7
14,5,2004,1761.0,119166.69999999998,25.94
57,6,2006,1181.0,202.35,20.63
98,7,2006,1300.0,9143.45,17.13
94,5,2009,593.0,37651.15,18.41
47,2,2012,2051.0,909.71,27.51
62,0,1991,758.0,34468.93,21.2
14,9,2007,1761.0,119166.69999999998,20.93
42,8,2007,1083.0,27422.77,27.51
43,4,1996,2702.0,1597.0,27.2
42,7,2007,1083.0,27422.77,25.44
67,6,2006,1500.0,128.73,15.92
94,8,2002,593.0,27915.0,12.24
42,7,1995,1083.0,61257.0,25.86
25,3,1998,1410.0,4375.0,27.16
5,7,2012,534.0,48687.88,14.27
19,1,1997,537.0,38258.2,8.09
19,8,2012,537.0,73508.9,8.66
84,1,2012,495.0,26857.0,15.89
32,3,2000,867.0,97878.0,11.74
11,3,2002,618.0,8306.31,7.34
84,7,1996,495.0,19508.0,15.23
14,3,1999,1761.0,119166.69999999998,25.32
83,3,1999,1162.0,1133.0,10.51
48,9,2004,1668.0,64688.88,16.33
42,1,1992,1083.0,70791.0,25.89
40,8,2013,1976.0,7194.91,24.86
98,5,2012,1300.0,23506.4,17.53
62,3,1999,758.0,34468.93,19.74
4,1,1995,562.0,23.9,9.76
100,7,2000,657.0,2953.36,20.28
3,1,1994,591.0,30195.0,18.17
48,8,2009,1668.0,60970.8,15.67
71,8,2012,151.0,21.37,29.61
5,8,1993,534.0,23899.0,11.84
2,8,2013,1010.0,40.0,24.55
42,5,1996,1083.0,56114.0,25.55
62,4,1992,758.0,34468.93,17.33
5,4,1990,534.0,17866.0,17.47
45,3,1994,1118.0,2014.0,9.13
3,4,2011,591.0,100424.62,17.93
62,7,2012,758.0,64512.22,19.71
73,8,2002,494.0,10881.83,23.83
42,6,1999,1083.0,46195.0,27.24
14,1,1991,1761.0,58349.44,17.95
86,0,2012,1712.0,1112.8,26.88
42,0,2006,1083.0,37423.0,26.34
90,6,2004,1537.0,1390.7,7.67
36,1,2004,1996.0,11959.92,19.85
46,8,1990,832.0,100596.4,7.97
57,4,2013,1181.0,1500.27,19.68
42,0,2011,1083.0,55540.0,27.41
63,8,2008,241.0,0.55,11.62
5,5,2001,534.0,32710.0,14.18
62,6,2000,758.0,34468.93,23.07
42,1,1990,1083.0,75000.0,25.44
85,3,1996,636.0,33236.0,17.01
14,0,1999,1761.0,119166.69999999998,24.01
42,7,2011,1083.0,55540.0,25.06
54,8,2007,56.0,3170.0,19.87
22,5,2007,3240.0,82439.06,22.48
55,3,2006,656.0,1197.0,6.98
48,9,2006,1668.0,65248.26,15.92
94,8,1997,593.0,34431.0,17.2
10,3,2011,2666.0,14798.28,25.8
29,3,2007,383.0,27.63,24.7
15,8,1998,608.0,3133.5,9.16
14,3,1995,1761.0,92967.22,18.89
26,3,2010,2274.0,31637.12,22.3
84,3,1991,495.0,16582.0,18.86
62,4,2001,758.0,31373.3,21.23
42,7,2009,1083.0,28707.01,25.99
42,1,2005,1083.0,35342.0,25.82
14,8,2004,1761.0,119166.69999999998,17.88
42,8,2002,1083.0,42482.56,26.63
46,4,1991,832.0,88916.6,12.05
64,4,1999,346.0,13028.29,17.68
14,9,1990,1761.0,49695.0,24.64
62,0,1995,758.0,34468.93,16.68
3,4,2011,591.0,100424.62,17.58
43,3,2012,2702.0,1597.0,27.36
17,5,1993,1274.0,96.99,21.17
7,4,2004,447.0,148.68,12.76
85,7,2009,636.0,35199.0,17.61
42,4,2010,1083.0,40093.69,26.82
14,7,2012,1761.0,119166.69999999998,19.72
42,1,2007,1083.0,27422.77,27.23
26,4,2000,2274.0,17948.0,17.06
18,8,2008,1604.0,882.13,25.42
75,1,1993,1738.0,3134.0,17.56
26,2,2012,2274.0,11469.74,21.86
42,1,2012,1083.0,52980.0,25.82
14,6,1992,1761.0,67003.89,24.24
27,7,2004,51.0,5363.0,22.08
62,3,2000,758.0,34468.93,16.11
73,5,1994,494.0,6183.0,26.36
94,3,1995,593.0,27328.0,19.15
29,1,2011,383.0,27.63,24.78
14,4,2012,1761.0,119166.69999999998,19.72
33,6,1994,700.0,26330.0,10.43
42,4,1993,1083.0,66388.0,24.74
14,4,2002,1761.0,119166.69999999998,19.09
76,8,1992,600.0,7363.0,8.65
85,5,2013,636.0,54197.0,17.46
58,1,1992,2875.0,39406.48,27.05
14,0,2007,1761.0,119166.69999999998,18.66
5,7,1995,534.0,25598.0,20.12
88,0,1992,2331.0,197.5,27.04
30,3,1993,626.0,170.0,5.26
58,1,2006,2875.0,39406.48,27.29
73,1,2002,494.0,10881.83,19.7
42,0,2007,1083.0,27422.77,27.31
100,1,2002,657.0,3023.72,21.08
73,7,2001,494.0,11871.0,23.62
42,6,2001,1083.0,43720.04,25.53
1,5,2005,89.0,3662.87,17.19
62,4,1996,758.0,34468.93,22.91
42,5,2008,1083.0,14485.33,24.25
4,8,2007,562.0,241.71,9.44
46,8,2013,832.0,55633.0,8.04
73,3,2002,494.0,10881.83,23.83
82,0,1999,686.0,470.87,24.93
42,1,2011,1083.0,55540.0,24.35
39,0,1999,1440.0,26.32,27.01
14,9,2011,1761.0,119166.69999999998,18.82
97,8,1997,1220.0,35490.0,9.94
5,4,1992,534.0,22234.0,18.45
57,4,2011,1181.0,553.57,20.92
77,7,1991,854.0,9357.0,16.09
10,1,2008,2666.0,12936.5,26.0
59,0,1998,282.0,22.05,28.08
39,1,1997,1440.0,16.35,27.74
43,7,2005,2702.0,1597.0,25.59
25,3,2001,1410.0,7182.0,26.8
19,1,1993,537.0,29296.5,8.11
73,7,2005,494.0,7914.31,22.8
42,4,2011,1083.0,55540.0,25.53
43,6,1998,2702.0,1597.0,27.28
4,1,1996,562.0,32.0,9.55
65,7,2006,1032.0,891.54,21.68
14,9,2006,1761.0,119166.69999999998,27.34
80,4,1999,1212.0,152.0,19.35
35,1,2001,652.0,10725.0,18.67
42,1,2005,1083.0,35342.0,25.77
43,1,2006,2702.0,1597.0,26.98
27,1,2007,51.0,9105.0,21.51
86,7,1993,1712.0,1753.2,26.37
25,5,1998,1410.0,4375.0,27.14
5,3,2012,534.0,48687.88,17.47
19,6,2002,537.0,34226.0,9.45
94,8,2006,593.0,27421.0,19.44
43,4,2005,2702.0,1597.0,27.22
0,3,2002,1485.0,691.75,16.47
3,0,2013,591.0,119166.69999999998,16.88
64,1,2008,346.0,13697.0,17.8
5,1,1994,534.0,21057.0,11.6
62,7,1997,758.0,34468.93,20.99
100,4,2013,657.0,2550.07,19.76
42,4,2007,1083.0,27422.77,26.15
5,5,2007,534.0,32446.25,20.31
26,0,2000,2274.0,17948.0,21.46
26,1,1994,2274.0,2670.0,17.4
20,1,1999,1342.0,22.87,25.05
73,3,2012,494.0,990.09,23.1
43,3,1995,2702.0,1597.0,25.46
42,0,1997,1083.0,52279.0,23.26
27,8,2006,51.0,9781.0,21.15
73,3,1993,494.0,4945.0,23.08
16,4,1990,748.0,29.1,28.77
42,8,2009,1083.0,28707.01,26.68
73,3,1994,494.0,6183.0,26.87
5,8,2006,534.0,35900.0,13.99
97,8,1999,1220.0,35537.0,9.67
42,0,2000,1083.0,44957.52,26.49
14,4,2009,1761.0,119166.69999999998,18.84
86,5,1991,1712.0,1409.15,26.53
94,3,2005,593.0,40332.0,17.78
42,6,1997,1083.0,52279.0,24.71
19,6,1994,537.0,29206.0,4.72
99,7,1992,1020.0,1080.0,21.85
42,1,2005,1083.0,35342.0,26.51
51,3,1996,641.0,361.0,4.9
19,3,1996,537.0,35240.8,7.16
67,3,2011,1500.0,342.92,15.12
94,1,1996,593.0,30286.0,17.49
73,4,1998,494.0,18406.0,23.11
42,0,1996,1083.0,56114.0,27.01
43,7,2011,2702.0,1597.0,26.63
26,8,1998,2274.0,21500.0,18.12
74,1,1990,3142.0,121.0,25.27
49,5,2007,250.0,5575.89,4.14
22,5,1996,3240.0,18131.0,27.12
43,7,2013,2702.0,1597.0,26.72
14,3,2001,1761.0,119166.69999999998,22.14
42,1,2004,1083.0,35113.0,25.95
62,8,2001,758.0,31373.3,21.23
64,8,2009,346.0,13697.0,18.73
11,3,2006,618.0,8306.31,6.6
42,1,2013,1083.0,45620.0,26.69
98,1,2012,1300.0,23506.4,17.53
5,3,2010,534.0,42169.39,12.37
62,1,1999,758.0,34468.93,19.27
42,6,2009,1083.0,28707.01,25.99
34,9,2007,1187.0,119.86,27.16
44,4,2004,216.0,828.62,20.0
42,4,2002,1083.0,42482.56,25.76
44,4,2002,216.0,878.68,20.1
33,1,1997,700.0,30414.0,9.27
85,4,2011,636.0,53549.0,17.98
42,7,2011,1083.0,55540.0,25.92
84,4,1994,495.0,16582.0,15.1
88,0,1997,2331.0,139.0,27.27
10,4,2013,2666.0,15330.16,26.59
48,3,2013,1668.0,52794.3,16.54
42,1,2012,1083.0,52980.0,25.98
48,3,1995,1668.0,79821.18,12.98
35,5,1994,652.0,6341.0,18.47
42,7,2009,1083.0,28707.01,25.38
73,7,1997,494.0,16936.0,22.14
14,7,2013,1761.0,119166.69999999998,21.59
14,7,2005,1761.0,119166.69999999998,18.53
24,3,2001,703.0,3311.0,8.78
69,1,2012,1732.0,5086.0,12.89
26,0,1993,2274.0,1844.0,17.42
42,7,2005,1083.0,35342.0,26.73
14,5,2001,1761.0,119166.69999999998,27.69
84,3,1993,495.0,16582.0,19.32
73,4,1992,494.0,5518.0,26.36
62,6,2011,758.0,65961.1,25.28
14,4,2006,1761.0,119166.69999999998,18.47
84,5,2012,495.0,26857.0,15.89
61,0,2010,2041.0,731.46,24.67
62,0,2000,758.0,34468.93,20.19
95,0,1999,1180.0,88.0,23.52
84,3,1990,495.0,16582.0,15.56
73,3,1998,494.0,18406.0,24.91
90,8,2005,1537.0,1388.3,7.49
81,1,2001,59.0,3194.48,26.67
28,7,1990,1784.0,2524.0,26.06
82,7,1993,686.0,357.55,24.99
16,6,1991,748.0,29.1,28.4
84,1,1995,495.0,18025.0,20.73
18,3,2009,1604.0,813.77,25.54
85,3,1994,636.0,31244.0,17.51
38,2,1992,2387.0,289.9,27.13
34,5,2010,1187.0,378.97,27.57
19,8,2012,537.0,73508.9,10.51
21,4,2000,1522.0,14264.54,12.99
42,5,2004,1083.0,35113.0,25.95
22,3,1996,3240.0,18131.0,27.12
19,3,1991,537.0,29477.5,8.13
42,8,1995,1083.0,61257.0,25.24
84,1,2004,495.0,26857.0,18.75
48,3,2004,1668.0,64688.88,16.33
27,1,1991,51.0,8255.0,20.64
43,7,2007,2702.0,1597.0,27.21
80,9,2012,1212.0,925.52,19.79
15,8,1999,608.0,3004.75,9.67
14,7,2002,1761.0,119166.69999999998,26.01
32,1,1993,867.0,91953.0,10.7
85,5,2007,636.0,39286.0,17.24
21,4,2010,1522.0,9830.72,6.13
96,4,1993,565.0,61843.46,6.89
62,1,2001,758.0,31373.3,15.98
62,4,2007,758.0,64501.28,21.35
26,5,1997,2274.0,7612.0,17.82
97,8,2005,1220.0,31415.27,10.63
44,8,1999,216.0,508.0,24.42
42,6,2006,1083.0,37423.0,25.31
48,9,1994,1668.0,79821.18,13.78
67,3,2012,1500.0,410.32,15.2
86,7,2007,1712.0,1439.8,26.57
73,8,2012,494.0,990.09,27.23
41,8,2011,589.0,8473.26,10.92
54,1,2001,56.0,4284.5,20.09
73,5,2010,494.0,2968.44,23.75
26,2,1993,2274.0,1844.0,17.42
56,1,2008,1513.0,112.11,19.79
26,6,1998,2274.0,21500.0,22.72
33,3,1995,700.0,30090.0,9.16
94,1,2000,593.0,33471.0,12.03
62,6,1992,758.0,34468.93,21.0
52,3,2012,661.0,1816.0,20.19
43,1,2004,2702.0,1597.0,27.42
42,6,2002,1083.0,42482.56,26.12
32,8,2004,867.0,76099.0,11.34
60,7,2011,92.0,13.35,27.87
81,5,1990,59.0,994.0,25.86
48,7,1992,1668.0,79821.18,12.94
56,0,2004,1513.0,68.01,19.87
70,6,1996,2280.0,2041.7,26.76
10,5,2011,2666.0,14798.28,25.8
35,4,1999,652.0,9635.0,18.82
44,4,2011,216.0,1795.94,23.44
14,7,1993,1761.0,75658.33,26.06
85,6,2011,636.0,53549.0,17.98
82,7,1990,686.0,384.0,25.13
23,8,2006,1113.0,2150.0,10.56
73,7,2006,494.0,6925.13,19.53
64,1,2008,346.0,13697.0,17.96
52,3,2008,661.0,1816.0,20.24
20,9,2004,1342.0,22.87,25.67
43,0,1998,2702.0,1597.0,27.77
73,5,2011,494.0,1979.27,23.36
42,3,1997,1083.0,52279.0,24.83
42,5,1990,1083.0,75000.0,25.58
42,5,2013,1083.0,45620.0,26.71
74,0,1990,3142.0,121.0,25.27
35,3,2001,652.0,10725.0,18.67
71,5,1991,151.0,62.0,29.4
42,8,2007,1083.0,27422.77,24.6
25,2,1997,1410.0,3846.0,27.01
64,4,2004,346.0,15064.0,18.21
91,1,1998,691.0,676.63,8.34
12,8,2013,847.0,5905.6,10.36
30,8,1996,626.0,133.0,4.63
84,1,1997,495.0,21596.0,15.38
73,5,2009,494.0,3957.61,23.62
81,5,2006,59.0,4046.34,26.42
14,4,2011,1761.0,119166.69999999998,18.01
69,3,2013,1732.0,5086.0,13.57
43,1,1999,2702.0,1597.0,27.01
26,4,2007,2274.0,14156.16,21.99
42,4,2010,1083.0,40093.69,26.54
97,8,2007,1220.0,22331.7,10.83
100,3,2013,657.0,2550.07,19.76
94,6,2009,593.0,37651.15,14.95
84,7,2000,495.0,26857.0,18.26
49,1,1997,250.0,8112.0,4.52
94,8,2006,593.0,27421.0,11.12
42,6,2008,1083.0,14485.33,26.19
23,8,2013,1113.0,1836.21,11.58
21,7,2005,1522.0,9830.72,13.06
42,4,2004,1083.0,35113.0,26.24
19,3,2009,537.0,54529.4,7.8
42,5,1995,1083.0,61257.0,27.03
5,6,1997,534.0,34091.0,16.48
14,1,2005,1761.0,119166.69999999998,22.05
25,5,2004,1410.0,3713.96,26.83
97,3,2012,1220.0,17718.64,8.08
22,2,1996,3240.0,18131.0,22.07
80,5,2002,1212.0,106.34,19.77
54,3,2007,56.0,3170.0,20.68
86,4,2007,1712.0,1439.8,26.57
85,3,1993,636.0,29408.0,16.4
5,5,2011,534.0,47632.99,14.19
94,5,2010,593.0,38554.69,15.6
48,6,2000,1668.0,79821.18,15.95
48,3,1997,1668.0,79821.18,15.76
27,8,1996,51.0,4499.0,21.88
5,1,1993,534.0,23899.0,18.03
42,8,2007,1083.0,27422.77,25.95
82,5,2011,686.0,741.85,25.41
62,5,1997,758.0,34468.93,17.46
94,3,2004,593.0,28831.0,12.26
43,1,1992,2702.0,825.0,25.17
14,7,2004,1761.0,119166.69999999998,17.88
40,6,2010,1976.0,5736.63,24.49
22,3,2002,3240.0,84023.26,22.73
26,0,2008,2274.0,15396.14,21.89
39,3,2013,1440.0,27.85,27.2
73,4,1999,494.0,20450.0,23.8
20,5,1993,1342.0,0.25,25.14
14,8,1997,1761.0,110276.11,21.91
43,6,2006,2702.0,1597.0,27.39
3,4,1996,591.0,54595.0,17.64
5,7,2009,534.0,38065.68,12.87
73,4,1994,494.0,6183.0,26.87
48,7,1990,1668.0,79821.18,14.14
95,2,2008,1180.0,88.0,23.68
48,4,2011,1668.0,51796.3,15.71
84,3,2006,495.0,26857.0,15.26
42,8,1997,1083.0,52279.0,25.46
92,6,1993,1622.0,18849.0,27.58
42,6,2007,1083.0,27422.77,27.23
61,1,1990,2041.0,889.0,23.84
42,0,1991,1083.0,72133.0,26.9
42,0,2009,1083.0,28707.01,28.1
39,7,1997,1440.0,16.35,27.74
35,5,2013,652.0,8081.72,19.36
85,4,1991,636.0,39147.0,16.37
28,0,1999,1784.0,2854.16,25.67
99,6,2004,1020.0,1670.0,20.79
98,6,1998,1300.0,4239.03,16.77
41,5,1992,589.0,5777.0,11.01
32,4,2005,867.0,78265.0,11.55
62,6,1999,758.0,34468.93,19.74
42,4,1997,1083.0,52279.0,25.09
65,7,1990,1032.0,102.26,21.51
85,8,2010,636.0,39043.0,12.01
42,1,2010,1083.0,40093.69,24.98
48,1,2008,1668.0,58750.0,15.55
82,3,1999,686.0,470.87,24.93
19,6,1995,537.0,32223.4,8.49
48,8,1991,1668.0,79821.18,15.49
6,1,1993,1110.0,3984.0,8.48
42,8,1997,1083.0,52279.0,25.75
26,3,2004,2274.0,29799.84,22.33
80,9,1997,1212.0,249.0,19.78
99,0,1997,1020.0,1670.0,20.9
65,3,2000,1032.0,34.69,21.51
26,6,1990,2274.0,2537.0,22.12
70,6,2002,2280.0,5715.36,27.0
19,8,1995,537.0,32223.4,5.47
59,1,2011,282.0,3.25,27.79
53,5,1993,788.0,0.3,14.95
35,3,2005,652.0,12083.0,17.91
26,5,2012,2274.0,11469.74,21.86
85,7,1998,636.0,35070.0,12.4
43,4,1998,2702.0,1597.0,25.81
5,7,1991,534.0,17866.0,13.77
84,5,2013,495.0,26857.0,14.98
62,7,2002,758.0,16189.88,19.62
3,4,2000,591.0,63265.78,16.98
32,1,1991,867.0,103434.0,10.6
32,5,1997,867.0,109792.0,11.59
62,1,1995,758.0,34468.93,21.5
62,7,2010,758.0,63402.29,25.04
42,0,1997,1083.0,52279.0,26.19
57,2,2004,1181.0,48.28,20.44
50,9,1993,630.0,3469.0,16.36
15,6,2007,608.0,1974.75,10.23
44,1,2011,216.0,1795.94,19.78
92,5,2002,1622.0,40925.33,27.98
61,1,2012,2041.0,636.91,24.37
93,3,2004,207.0,625.06,19.37
85,6,2002,636.0,40727.0,17.51
75,5,1990,1738.0,3134.0,16.84
94,4,2009,593.0,37651.15,19.94
42,6,1991,1083.0,72133.0,26.54
70,9,2005,2280.0,9391.92,27.2
48,6,1990,1668.0,79821.18,14.14
92,1,2011,1622.0,87191.0,27.56
40,8,2010,1976.0,5736.63,24.49
43,1,2007,2702.0,1597.0,26.88
10,5,1996,2666.0,1919.0,26.15
5,4,1994,534.0,21057.0,11.6
73,7,1995,494.0,7681.0,24.58
95,1,1994,1180.0,59.0,23.6
94,6,1997,593.0,34431.0,10.13
84,4,2004,495.0,26857.0,15.49
42,1,2009,1083.0,28707.01,28.03
81,3,2000,59.0,3024.11,26.62
42,0,2005,1083.0,35342.0,27.49
42,1,1996,1083.0,56114.0,25.34
3,3,1998,591.0,62397.0,17.52
39,1,2010,1440.0,27.85,27.19
71,4,2007,151.0,30.57,29.85
100,7,2009,657.0,3269.99,20.52
34,5,2002,1187.0,89.88,26.92
5,7,1990,534.0,17866.0,20.06
43,4,2000,2702.0,1597.0,26.77
73,3,2000,494.0,27885.0,27.12
81,8,2007,59.0,4216.71,26.49
14,3,2005,1761.0,119166.69999999998,19.42
15,4,1993,608.0,3777.25,9.0
15,6,2001,608.0,2747.25,9.55
81,1,2011,59.0,4840.3,26.57
42,3,2012,1083.0,52980.0,25.45
48,6,1997,1668.0,79821.18,15.89
5,8,1997,534.0,34091.0,18.94
20,3,1998,1342.0,22.87,25.96
42,6,1999,1083.0,46195.0,26.86
97,3,2000,1220.0,33031.28,9.97
42,0,1998,1083.0,49157.0,26.27
56,1,1998,1513.0,88.26,20.11
17,7,1991,1274.0,92.08,20.97
42,5,1994,1083.0,61357.0,26.74
73,7,1997,494.0,16936.0,23.76
14,3,2009,1761.0,119166.69999999998,18.38
98,1,2009,1300.0,13475.41,16.96
58,0,2010,2875.0,60194.83,27.69
3,5,1999,591.0,62831.39,17.71
79,8,2002,637.0,7875.7,12.24
50,6,1996,630.0,6344.0,16.44
37,9,2010,1651.0,556.24,27.8
7,4,2000,447.0,148.68,12.61
42,5,1992,1083.0,70791.0,23.79
42,1,2004,1083.0,35113.0,24.85
64,8,2013,346.0,13697.0,18.79
39,0,1997,1440.0,16.35,27.74
7,3,2007,447.0,148.68,12.75
94,4,2005,593.0,40332.0,12.2
61,0,1992,2041.0,687.86,23.81
84,3,2004,495.0,26857.0,15.49
42,8,1994,1083.0,61357.0,25.87
42,5,1990,1083.0,75000.0,25.54
88,2,2002,2331.0,986.25,27.14
42,3,1995,1083.0,61257.0,24.04
42,3,2000,1083.0,44957.52,27.23
42,4,1990,1083.0,75000.0,24.1
42,7,1996,1083.0,56114.0,27.37
43,7,2009,2702.0,1597.0,27.63
64,6,1993,346.0,10585.43,17.11
84,3,2005,495.0,26857.0,16.29
5,8,1990,534.0,17866.0,14.16
11,3,1992,618.0,8306.31,6.74
43,3,2007,2702.0,1597.0,27.29
92,5,2001,1622.0,30629.67,27.81
7,5,1997,447.0,148.68,11.89
48,9,1993,1668.0,79821.18,14.68
48,4,1998,1668.0,79821.18,16.74
42,1,2000,1083.0,44957.52,26.43
81,8,2002,59.0,3364.86,26.44
14,3,1995,1761.0,92967.22,20.61
85,3,2010,636.0,39043.0,16.51
44,6,2002,216.0,878.68,20.1
78,3,2002,74.0,68.0,28.25
3,7,2002,591.0,64134.56,18.07
62,0,2000,758.0,34468.93,21.12
23,1,2013,1113.0,1836.21,11.58
48,1,2012,1668.0,54716.4,15.14
95,7,2006,1180.0,88.0,23.95
10,3,1998,2666.0,2068.0,26.13
57,3,2011,1181.0,553.57,20.92
40,8,2009,1976.0,4344.36,24.77
26,1,1996,2274.0,2407.0,21.34
92,1,1999,1622.0,22761.0,27.34
72,8,2008,1414.0,800.9,4.16
20,1,2000,1342.0,22.87,25.4
42,7,1997,1083.0,52279.0,26.53
47,1,1996,2051.0,1573.58,26.98
62,5,1991,758.0,34468.93,21.2
62,0,2010,758.0,63402.29,20.9
94,5,2011,593.0,39534.43,11.6
42,4,2001,1083.0,43720.04,26.52
4,3,1997,562.0,41.46,9.1
97,8,1996,1220.0,35579.0,7.71
68,1,1993,778.0,10505.0,9.47
93,3,1993,207.0,909.0,18.9
42,0,1992,1083.0,70791.0,23.79
84,8,2010,495.0,26857.0,16.11
77,4,2009,854.0,13984.91,16.84
5,5,2005,534.0,34310.0,20.71
48,3,1991,1668.0,79821.18,13.32
75,6,2012,1738.0,18885.82,17.68
62,3,1991,758.0,34468.93,21.2
73,6,1991,494.0,5962.0,22.48
67,4,2002,1500.0,132.36,15.44
56,0,2012,1513.0,377.71,19.78
26,7,1995,2274.0,2658.0,21.96
93,3,2000,207.0,787.31,19.76
