unnamed:_0,area,item,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
11986,42,4,1998,28805,1083.0,49157.0,26.27
11987,42,4,1998,28805,1083.0,49157.0,25.46
11988,42,4,1998,28805,1083.0,49157.0,24.34
11989,42,4,1998,28805,1083.0,49157.0,26.4
11990,42,4,1998,28805,1083.0,49157.0,25.77
11991,42,4,1998,28805,1083.0,49157.0,25.87
11992,42,4,1998,28805,1083.0,49157.0,25.55
11993,42,4,1998,28805,1083.0,49157.0,27.09
11994,42,4,1998,28805,1083.0,49157.0,24.84
11995,42,4,1998,28805,1083.0,49157.0,27.32
11996,42,4,1998,28805,1083.0,49157.0,27.32
11997,42,4,1998,28805,1083.0,49157.0,26.12
11998,42,5,1998,8592,1083.0,49157.0,25.91
11999,42,5,1998,8592,1083.0,49157.0,27.48
12000,42,5,1998,8592,1083.0,49157.0,26.35
12001,42,5,1998,8592,1083.0,49157.0,24.34
12002,42,5,1998,8592,1083.0,49157.0,26.01
12003,42,5,1998,8592,1083.0,49157.0,26.12
12004,42,5,1998,8592,1083.0,49157.0,25.77
12005,42,5,1998,8592,1083.0,49157.0,26.69
12006,42,5,1998,8592,1083.0,49157.0,27.87
12007,42,5,1998,8592,1083.0,49157.0,25.87
12008,42,5,1998,8592,1083.0,49157.0,26.27
12009,42,5,1998,8592,1083.0,49157.0,25.46
12010,42,5,1998,8592,1083.0,49157.0,24.34
12011,42,5,1998,8592,1083.0,49157.0,26.4
12012,42,5,1998,8592,1083.0,49157.0,25.77
12013,42,5,1998,8592,1083.0,49157.0,25.87
12014,42,5,1998,8592,1083.0,49157.0,25.55
12015,42,5,1998,8592,1083.0,49157.0,27.09
12016,42,5,1998,8592,1083.0,49157.0,24.84
12017,42,5,1998,8592,1083.0,49157.0,27.32
12018,42,5,1998,8592,1083.0,49157.0,27.32
12019,42,5,1998,8592,1083.0,49157.0,26.12
12020,42,6,1998,11001,1083.0,49157.0,25.91
12021,42,6,1998,11001,1083.0,49157.0,27.48
12022,42,6,1998,11001,1083.0,49157.0,26.35
12023,42,6,1998,11001,1083.0,49157.0,24.34
12024,42,6,1998,11001,1083.0,49157.0,26.01
12025,42,6,1998,11001,1083.0,49157.0,26.12
12026,42,6,1998,11001,1083.0,49157.0,25.77
12027,42,6,1998,11001,1083.0,49157.0,26.69
12028,42,6,1998,11001,1083.0,49157.0,27.87
12029,42,6,1998,11001,1083.0,49157.0,25.87
12030,42,6,1998,11001,1083.0,49157.0,26.27
12031,42,6,1998,11001,1083.0,49157.0,25.46
12032,42,6,1998,11001,1083.0,49157.0,24.34
12033,42,6,1998,11001,1083.0,49157.0,26.4
12034,42,6,1998,11001,1083.0,49157.0,25.77
12035,42,6,1998,11001,1083.0,49157.0,25.87
12036,42,6,1998,11001,1083.0,49157.0,25.55
12037,42,6,1998,11001,1083.0,49157.0,27.09
12038,42,6,1998,11001,1083.0,49157.0,24.84
12039,42,6,1998,11001,1083.0,49157.0,27.32
12040,42,6,1998,11001,1083.0,49157.0,27.32
12041,42,6,1998,11001,1083.0,49157.0,26.12
12042,42,7,1998,86907,1083.0,49157.0,25.91
12043,42,7,1998,86907,1083.0,49157.0,27.48
12044,42,7,1998,86907,1083.0,49157.0,26.35
12045,42,7,1998,86907,1083.0,49157.0,24.34
12046,42,7,1998,86907,1083.0,49157.0,26.01
12047,42,7,1998,86907,1083.0,49157.0,26.12
12048,42,7,1998,86907,1083.0,49157.0,25.77
12049,42,7,1998,86907,1083.0,49157.0,26.69
12050,42,7,1998,86907,1083.0,49157.0,27.87
12051,42,7,1998,86907,1083.0,49157.0,25.87
12052,42,7,1998,86907,1083.0,49157.0,26.27
12053,42,7,1998,86907,1083.0,49157.0,25.46
12054,42,7,1998,86907,1083.0,49157.0,24.34
12055,42,7,1998,86907,1083.0,49157.0,26.4
12056,42,7,1998,86907,1083.0,49157.0,25.77
12057,42,7,1998,86907,1083.0,49157.0,25.87
12058,42,7,1998,86907,1083.0,49157.0,25.55
12059,42,7,1998,86907,1083.0,49157.0,27.09
12060,42,7,1998,86907,1083.0,49157.0,24.84
12061,42,7,1998,86907,1083.0,49157.0,27.32
12062,42,7,1998,86907,1083.0,49157.0,27.32
12063,42,7,1998,86907,1083.0,49157.0,26.12
12064,42,8,1998,24852,1083.0,49157.0,25.91
12065,42,8,1998,24852,1083.0,49157.0,27.48
12066,42,8,1998,24852,1083.0,49157.0,26.35
12067,42,8,1998,24852,1083.0,49157.0,24.34
12068,42,8,1998,24852,1083.0,49157.0,26.01
12069,42,8,1998,24852,1083.0,49157.0,26.12
12070,42,8,1998,24852,1083.0,49157.0,25.77
12071,42,8,1998,24852,1083.0,49157.0,26.69
12072,42,8,1998,24852,1083.0,49157.0,27.87
12073,42,8,1998,24852,1083.0,49157.0,25.87
12074,42,8,1998,24852,1083.0,49157.0,26.27
12075,42,8,1998,24852,1083.0,49157.0,25.46
12076,42,8,1998,24852,1083.0,49157.0,24.34
12077,42,8,1998,24852,1083.0,49157.0,26.4
12078,42,8,1998,24852,1083.0,49157.0,25.77
12079,42,8,1998,24852,1083.0,49157.0,25.87
12080,42,8,1998,24852,1083.0,49157.0,25.55
12081,42,8,1998,24852,1083.0,49157.0,27.09
12082,42,8,1998,24852,1083.0,49157.0,24.84
12083,42,8,1998,24852,1083.0,49157.0,27.32
12084,42,8,1998,24852,1083.0,49157.0,27.32
12085,42,8,1998,24852,1083.0,49157.0,26.12
12086,42,0,1999,239523,1083.0,46195.0,26.12
12087,42,0,1999,239523,1083.0,46195.0,27.21
12088,42,0,1999,239523,1083.0,46195.0,26.4
12089,42,0,1999,239523,1083.0,46195.0,24.9
12090,42,0,1999,239523,1083.0,46195.0,25.29
12091,42,0,1999,239523,1083.0,46195.0,25.74
12092,42,0,1999,239523,1083.0,46195.0,26.36
12093,42,0,1999,239523,1083.0,46195.0,26.86
12094,42,0,1999,239523,1083.0,46195.0,27.24
12095,42,0,1999,239523,1083.0,46195.0,25.5
12096,42,0,1999,239523,1083.0,46195.0,26.42
12097,42,0,1999,239523,1083.0,46195.0,25.78
12098,42,0,1999,239523,1083.0,46195.0,24.9
12099,42,0,1999,239523,1083.0,46195.0,26.06
12100,42,0,1999,239523,1083.0,46195.0,26.36
12101,42,0,1999,239523,1083.0,46195.0,25.97
12102,42,0,1999,239523,1083.0,46195.0,25.1
12103,42,0,1999,239523,1083.0,46195.0,26.85
12104,42,0,1999,239523,1083.0,46195.0,24.93
12105,42,0,1999,239523,1083.0,46195.0,26.96
12106,42,0,1999,239523,1083.0,46195.0,26.96
12107,42,0,1999,239523,1083.0,46195.0,26.21
12108,42,1,1999,17922,1083.0,46195.0,26.12
12109,42,1,1999,17922,1083.0,46195.0,27.21
12110,42,1,1999,17922,1083.0,46195.0,26.4
12111,42,1,1999,17922,1083.0,46195.0,24.9
12112,42,1,1999,17922,1083.0,46195.0,25.29
12113,42,1,1999,17922,1083.0,46195.0,25.74
12114,42,1,1999,17922,1083.0,46195.0,26.36
12115,42,1,1999,17922,1083.0,46195.0,26.86
12116,42,1,1999,17922,1083.0,46195.0,27.24
12117,42,1,1999,17922,1083.0,46195.0,25.5
12118,42,1,1999,17922,1083.0,46195.0,26.42
12119,42,1,1999,17922,1083.0,46195.0,25.78
12120,42,1,1999,17922,1083.0,46195.0,24.9
12121,42,1,1999,17922,1083.0,46195.0,26.06
12122,42,1,1999,17922,1083.0,46195.0,26.36
12123,42,1,1999,17922,1083.0,46195.0,25.97
12124,42,1,1999,17922,1083.0,46195.0,25.1
12125,42,1,1999,17922,1083.0,46195.0,26.85
12126,42,1,1999,17922,1083.0,46195.0,24.93
12127,42,1,1999,17922,1083.0,46195.0,26.96
12128,42,1,1999,17922,1083.0,46195.0,26.96
12129,42,1,1999,17922,1083.0,46195.0,26.21
12130,42,3,1999,175712,1083.0,46195.0,26.12
12131,42,3,1999,175712,1083.0,46195.0,27.21
12132,42,3,1999,175712,1083.0,46195.0,26.4
12133,42,3,1999,175712,1083.0,46195.0,24.9
12134,42,3,1999,175712,1083.0,46195.0,25.29
12135,42,3,1999,175712,1083.0,46195.0,25.74
12136,42,3,1999,175712,1083.0,46195.0,26.36
12137,42,3,1999,175712,1083.0,46195.0,26.86
12138,42,3,1999,175712,1083.0,46195.0,27.24
12139,42,3,1999,175712,1083.0,46195.0,25.5
12140,42,3,1999,175712,1083.0,46195.0,26.42
12141,42,3,1999,175712,1083.0,46195.0,25.78
12142,42,3,1999,175712,1083.0,46195.0,24.9
12143,42,3,1999,175712,1083.0,46195.0,26.06
12144,42,3,1999,175712,1083.0,46195.0,26.36
12145,42,3,1999,175712,1083.0,46195.0,25.97
12146,42,3,1999,175712,1083.0,46195.0,25.1
12147,42,3,1999,175712,1083.0,46195.0,26.85
12148,42,3,1999,175712,1083.0,46195.0,24.93
12149,42,3,1999,175712,1083.0,46195.0,26.96
12150,42,3,1999,175712,1083.0,46195.0,26.96
12151,42,3,1999,175712,1083.0,46195.0,26.21
12152,42,4,1999,29782,1083.0,46195.0,26.12
12153,42,4,1999,29782,1083.0,46195.0,27.21
12154,42,4,1999,29782,1083.0,46195.0,26.4
12155,42,4,1999,29782,1083.0,46195.0,24.9
12156,42,4,1999,29782,1083.0,46195.0,25.29
12157,42,4,1999,29782,1083.0,46195.0,25.74
12158,42,4,1999,29782,1083.0,46195.0,26.36
12159,42,4,1999,29782,1083.0,46195.0,26.86
12160,42,4,1999,29782,1083.0,46195.0,27.24
12161,42,4,1999,29782,1083.0,46195.0,25.5
12162,42,4,1999,29782,1083.0,46195.0,26.42
12163,42,4,1999,29782,1083.0,46195.0,25.78
12164,42,4,1999,29782,1083.0,46195.0,24.9
12165,42,4,1999,29782,1083.0,46195.0,26.06
12166,42,4,1999,29782,1083.0,46195.0,26.36
12167,42,4,1999,29782,1083.0,46195.0,25.97
12168,42,4,1999,29782,1083.0,46195.0,25.1
12169,42,4,1999,29782,1083.0,46195.0,26.85
12170,42,4,1999,29782,1083.0,46195.0,24.93
12171,42,4,1999,29782,1083.0,46195.0,26.96
12172,42,4,1999,29782,1083.0,46195.0,26.96
12173,42,4,1999,29782,1083.0,46195.0,26.21
12174,42,5,1999,8472,1083.0,46195.0,26.12
12175,42,5,1999,8472,1083.0,46195.0,27.21
12176,42,5,1999,8472,1083.0,46195.0,26.4
12177,42,5,1999,8472,1083.0,46195.0,24.9
12178,42,5,1999,8472,1083.0,46195.0,25.29
12179,42,5,1999,8472,1083.0,46195.0,25.74
12180,42,5,1999,8472,1083.0,46195.0,26.36
12181,42,5,1999,8472,1083.0,46195.0,26.86
12182,42,5,1999,8472,1083.0,46195.0,27.24
12183,42,5,1999,8472,1083.0,46195.0,25.5
12184,42,5,1999,8472,1083.0,46195.0,26.42
12185,42,5,1999,8472,1083.0,46195.0,25.78
12186,42,5,1999,8472,1083.0,46195.0,24.9
12187,42,5,1999,8472,1083.0,46195.0,26.06
12188,42,5,1999,8472,1083.0,46195.0,26.36
12189,42,5,1999,8472,1083.0,46195.0,25.97
12190,42,5,1999,8472,1083.0,46195.0,25.1
12191,42,5,1999,8472,1083.0,46195.0,26.85
12192,42,5,1999,8472,1083.0,46195.0,24.93
12193,42,5,1999,8472,1083.0,46195.0,26.96
12194,42,5,1999,8472,1083.0,46195.0,26.96
12195,42,5,1999,8472,1083.0,46195.0,26.21
12196,42,6,1999,11380,1083.0,46195.0,26.12
12197,42,6,1999,11380,1083.0,46195.0,27.21
12198,42,6,1999,11380,1083.0,46195.0,26.4
12199,42,6,1999,11380,1083.0,46195.0,24.9
12200,42,6,1999,11380,1083.0,46195.0,25.29
12201,42,6,1999,11380,1083.0,46195.0,25.74
12202,42,6,1999,11380,1083.0,46195.0,26.36
12203,42,6,1999,11380,1083.0,46195.0,26.86
12204,42,6,1999,11380,1083.0,46195.0,27.24
12205,42,6,1999,11380,1083.0,46195.0,25.5
12206,42,6,1999,11380,1083.0,46195.0,26.42
12207,42,6,1999,11380,1083.0,46195.0,25.78
12208,42,6,1999,11380,1083.0,46195.0,24.9
12209,42,6,1999,11380,1083.0,46195.0,26.06
12210,42,6,1999,11380,1083.0,46195.0,26.36
12211,42,6,1999,11380,1083.0,46195.0,25.97
12212,42,6,1999,11380,1083.0,46195.0,25.1
12213,42,6,1999,11380,1083.0,46195.0,26.85
12214,42,6,1999,11380,1083.0,46195.0,24.93
12215,42,6,1999,11380,1083.0,46195.0,26.96
12216,42,6,1999,11380,1083.0,46195.0,26.96
12217,42,6,1999,11380,1083.0,46195.0,26.21
12218,42,7,1999,85744,1083.0,46195.0,26.12
12219,42,7,1999,85744,1083.0,46195.0,27.21
12220,42,7,1999,85744,1083.0,46195.0,26.4
12221,42,7,1999,85744,1083.0,46195.0,24.9
12222,42,7,1999,85744,1083.0,46195.0,25.29
12223,42,7,1999,85744,1083.0,46195.0,25.74
12224,42,7,1999,85744,1083.0,46195.0,26.36
12225,42,7,1999,85744,1083.0,46195.0,26.86
12226,42,7,1999,85744,1083.0,46195.0,27.24
12227,42,7,1999,85744,1083.0,46195.0,25.5
12228,42,7,1999,85744,1083.0,46195.0,26.42
12229,42,7,1999,85744,1083.0,46195.0,25.78
12230,42,7,1999,85744,1083.0,46195.0,24.9
12231,42,7,1999,85744,1083.0,46195.0,26.06
12232,42,7,1999,85744,1083.0,46195.0,26.36
12233,42,7,1999,85744,1083.0,46195.0,25.97
12234,42,7,1999,85744,1083.0,46195.0,25.1
12235,42,7,1999,85744,1083.0,46195.0,26.85
12236,42,7,1999,85744,1083.0,46195.0,24.93
12237,42,7,1999,85744,1083.0,46195.0,26.96
12238,42,7,1999,85744,1083.0,46195.0,26.96
12239,42,7,1999,85744,1083.0,46195.0,26.21
12240,42,8,1999,25901,1083.0,46195.0,26.12
12241,42,8,1999,25901,1083.0,46195.0,27.21
12242,42,8,1999,25901,1083.0,46195.0,26.4
12243,42,8,1999,25901,1083.0,46195.0,24.9
12244,42,8,1999,25901,1083.0,46195.0,25.29
12245,42,8,1999,25901,1083.0,46195.0,25.74
12246,42,8,1999,25901,1083.0,46195.0,26.36
12247,42,8,1999,25901,1083.0,46195.0,26.86
12248,42,8,1999,25901,1083.0,46195.0,27.24
12249,42,8,1999,25901,1083.0,46195.0,25.5
12250,42,8,1999,25901,1083.0,46195.0,26.42
12251,42,8,1999,25901,1083.0,46195.0,25.78
12252,42,8,1999,25901,1083.0,46195.0,24.9
12253,42,8,1999,25901,1083.0,46195.0,26.06
12254,42,8,1999,25901,1083.0,46195.0,26.36
12255,42,8,1999,25901,1083.0,46195.0,25.97
12256,42,8,1999,25901,1083.0,46195.0,25.1
12257,42,8,1999,25901,1083.0,46195.0,26.85
12258,42,8,1999,25901,1083.0,46195.0,24.93
12259,42,8,1999,25901,1083.0,46195.0,26.96
12260,42,8,1999,25901,1083.0,46195.0,26.96
12261,42,8,1999,25901,1083.0,46195.0,26.21
12262,42,0,2000,269087,1083.0,44957.52,25.98
12263,42,0,2000,269087,1083.0,44957.52,27.44
12264,42,0,2000,269087,1083.0,44957.52,26.13
12265,42,0,2000,269087,1083.0,44957.52,24.57
12266,42,0,2000,269087,1083.0,44957.52,25.34
12267,42,0,2000,269087,1083.0,44957.52,25.93
12268,42,0,2000,269087,1083.0,44957.52,26.05
12269,42,0,2000,269087,1083.0,44957.52,26.49
12270,42,0,2000,269087,1083.0,44957.52,27.23
12271,42,0,2000,269087,1083.0,44957.52,25.62
12272,42,0,2000,269087,1083.0,44957.52,26.43
12273,42,0,2000,269087,1083.0,44957.52,25.35
12274,42,0,2000,269087,1083.0,44957.52,24.57
12275,42,0,2000,269087,1083.0,44957.52,26.18
12276,42,0,2000,269087,1083.0,44957.52,26.05
12277,42,0,2000,269087,1083.0,44957.52,25.58
12278,42,0,2000,269087,1083.0,44957.52,25.11
12279,42,0,2000,269087,1083.0,44957.52,27.08
12280,42,0,2000,269087,1083.0,44957.52,24.69
12281,42,0,2000,269087,1083.0,44957.52,27.03
12282,42,0,2000,269087,1083.0,44957.52,27.03
12283,42,0,2000,269087,1083.0,44957.52,25.93
12284,42,1,2000,18216,1083.0,44957.52,25.98
12285,42,1,2000,18216,1083.0,44957.52,27.44
12286,42,1,2000,18216,1083.0,44957.52,26.13
12287,42,1,2000,18216,1083.0,44957.52,24.57
12288,42,1,2000,18216,1083.0,44957.52,25.34
12289,42,1,2000,18216,1083.0,44957.52,25.93
12290,42,1,2000,18216,1083.0,44957.52,26.05
12291,42,1,2000,18216,1083.0,44957.52,26.49
12292,42,1,2000,18216,1083.0,44957.52,27.23
12293,42,1,2000,18216,1083.0,44957.52,25.62
12294,42,1,2000,18216,1083.0,44957.52,26.43
12295,42,1,2000,18216,1083.0,44957.52,25.35
12296,42,1,2000,18216,1083.0,44957.52,24.57
12297,42,1,2000,18216,1083.0,44957.52,26.18
12298,42,1,2000,18216,1083.0,44957.52,26.05
12299,42,1,2000,18216,1083.0,44957.52,25.58
12300,42,1,2000,18216,1083.0,44957.52,25.11
12301,42,1,2000,18216,1083.0,44957.52,27.08
12302,42,1,2000,18216,1083.0,44957.52,24.69
12303,42,1,2000,18216,1083.0,44957.52,27.03
12304,42,1,2000,18216,1083.0,44957.52,27.03
12305,42,1,2000,18216,1083.0,44957.52,25.93
12306,42,3,2000,186443,1083.0,44957.52,25.98
12307,42,3,2000,186443,1083.0,44957.52,27.44
12308,42,3,2000,186443,1083.0,44957.52,26.13
12309,42,3,2000,186443,1083.0,44957.52,24.57
12310,42,3,2000,186443,1083.0,44957.52,25.34
12311,42,3,2000,186443,1083.0,44957.52,25.93
12312,42,3,2000,186443,1083.0,44957.52,26.05
12313,42,3,2000,186443,1083.0,44957.52,26.49
12314,42,3,2000,186443,1083.0,44957.52,27.23
12315,42,3,2000,186443,1083.0,44957.52,25.62
12316,42,3,2000,186443,1083.0,44957.52,26.43
12317,42,3,2000,186443,1083.0,44957.52,25.35
12318,42,3,2000,186443,1083.0,44957.52,24.57
12319,42,3,2000,186443,1083.0,44957.52,26.18
12320,42,3,2000,186443,1083.0,44957.52,26.05
12321,42,3,2000,186443,1083.0,44957.52,25.58
12322,42,3,2000,186443,1083.0,44957.52,25.11
12323,42,3,2000,186443,1083.0,44957.52,27.08
12324,42,3,2000,186443,1083.0,44957.52,24.69
12325,42,3,2000,186443,1083.0,44957.52,27.03
12326,42,3,2000,186443,1083.0,44957.52,27.03
12327,42,3,2000,186443,1083.0,44957.52,25.93
12328,42,4,2000,28508,1083.0,44957.52,25.98
12329,42,4,2000,28508,1083.0,44957.52,27.44
12330,42,4,2000,28508,1083.0,44957.52,26.13
12331,42,4,2000,28508,1083.0,44957.52,24.57
12332,42,4,2000,28508,1083.0,44957.52,25.34
12333,42,4,2000,28508,1083.0,44957.52,25.93
12334,42,4,2000,28508,1083.0,44957.52,26.05
12335,42,4,2000,28508,1083.0,44957.52,26.49
12336,42,4,2000,28508,1083.0,44957.52,27.23
12337,42,4,2000,28508,1083.0,44957.52,25.62
12338,42,4,2000,28508,1083.0,44957.52,26.43
12339,42,4,2000,28508,1083.0,44957.52,25.35
12340,42,4,2000,28508,1083.0,44957.52,24.57
12341,42,4,2000,28508,1083.0,44957.52,26.18
12342,42,4,2000,28508,1083.0,44957.52,26.05
12343,42,4,2000,28508,1083.0,44957.52,25.58
12344,42,4,2000,28508,1083.0,44957.52,25.11
12345,42,4,2000,28508,1083.0,44957.52,27.08
12346,42,4,2000,28508,1083.0,44957.52,24.69
12347,42,4,2000,28508,1083.0,44957.52,27.03
12348,42,4,2000,28508,1083.0,44957.52,27.03
12349,42,4,2000,28508,1083.0,44957.52,25.93
12350,42,5,2000,7639,1083.0,44957.52,25.98
12351,42,5,2000,7639,1083.0,44957.52,27.44
12352,42,5,2000,7639,1083.0,44957.52,26.13
12353,42,5,2000,7639,1083.0,44957.52,24.57
12354,42,5,2000,7639,1083.0,44957.52,25.34
12355,42,5,2000,7639,1083.0,44957.52,25.93
12356,42,5,2000,7639,1083.0,44957.52,26.05
12357,42,5,2000,7639,1083.0,44957.52,26.49
12358,42,5,2000,7639,1083.0,44957.52,27.23
12359,42,5,2000,7639,1083.0,44957.52,25.62
12360,42,5,2000,7639,1083.0,44957.52,26.43
12361,42,5,2000,7639,1083.0,44957.52,25.35
12362,42,5,2000,7639,1083.0,44957.52,24.57
12363,42,5,2000,7639,1083.0,44957.52,26.18
12364,42,5,2000,7639,1083.0,44957.52,26.05
12365,42,5,2000,7639,1083.0,44957.52,25.58
12366,42,5,2000,7639,1083.0,44957.52,25.11
12367,42,5,2000,7639,1083.0,44957.52,27.08
12368,42,5,2000,7639,1083.0,44957.52,24.69
12369,42,5,2000,7639,1083.0,44957.52,27.03
12370,42,5,2000,7639,1083.0,44957.52,27.03
12371,42,5,2000,7639,1083.0,44957.52,25.93
12372,42,6,2000,8222,1083.0,44957.52,25.98
12373,42,6,2000,8222,1083.0,44957.52,27.44
12374,42,6,2000,8222,1083.0,44957.52,26.13
12375,42,6,2000,8222,1083.0,44957.52,24.57
12376,42,6,2000,8222,1083.0,44957.52,25.34
12377,42,6,2000,8222,1083.0,44957.52,25.93
12378,42,6,2000,8222,1083.0,44957.52,26.05
12379,42,6,2000,8222,1083.0,44957.52,26.49
12380,42,6,2000,8222,1083.0,44957.52,27.23
12381,42,6,2000,8222,1083.0,44957.52,25.62
12382,42,6,2000,8222,1083.0,44957.52,26.43
12383,42,6,2000,8222,1083.0,44957.52,25.35
12384,42,6,2000,8222,1083.0,44957.52,24.57
12385,42,6,2000,8222,1083.0,44957.52,26.18
12386,42,6,2000,8222,1083.0,44957.52,26.05
12387,42,6,2000,8222,1083.0,44957.52,25.58
12388,42,6,2000,8222,1083.0,44957.52,25.11
12389,42,6,2000,8222,1083.0,44957.52,27.08
12390,42,6,2000,8222,1083.0,44957.52,24.69
12391,42,6,2000,8222,1083.0,44957.52,27.03
12392,42,6,2000,8222,1083.0,44957.52,27.03
12393,42,6,2000,8222,1083.0,44957.52,25.93
12394,42,7,2000,97421,1083.0,44957.52,25.98
12395,42,7,2000,97421,1083.0,44957.52,27.44
12396,42,7,2000,97421,1083.0,44957.52,26.13
12397,42,7,2000,97421,1083.0,44957.52,24.57
12398,42,7,2000,97421,1083.0,44957.52,25.34
12399,42,7,2000,97421,1083.0,44957.52,25.93
12400,42,7,2000,97421,1083.0,44957.52,26.05
12401,42,7,2000,97421,1083.0,44957.52,26.49
12402,42,7,2000,97421,1083.0,44957.52,27.23
12403,42,7,2000,97421,1083.0,44957.52,25.62
12404,42,7,2000,97421,1083.0,44957.52,26.43
12405,42,7,2000,97421,1083.0,44957.52,25.35
12406,42,7,2000,97421,1083.0,44957.52,24.57
12407,42,7,2000,97421,1083.0,44957.52,26.18
12408,42,7,2000,97421,1083.0,44957.52,26.05
12409,42,7,2000,97421,1083.0,44957.52,25.58
12410,42,7,2000,97421,1083.0,44957.52,25.11
12411,42,7,2000,97421,1083.0,44957.52,27.08
12412,42,7,2000,97421,1083.0,44957.52,24.69
12413,42,7,2000,97421,1083.0,44957.52,27.03
12414,42,7,2000,97421,1083.0,44957.52,27.03
12415,42,7,2000,97421,1083.0,44957.52,25.93
12416,42,8,2000,27785,1083.0,44957.52,25.98
12417,42,8,2000,27785,1083.0,44957.52,27.44
12418,42,8,2000,27785,1083.0,44957.52,26.13
12419,42,8,2000,27785,1083.0,44957.52,24.57
12420,42,8,2000,27785,1083.0,44957.52,25.34
12421,42,8,2000,27785,1083.0,44957.52,25.93
12422,42,8,2000,27785,1083.0,44957.52,26.05
12423,42,8,2000,27785,1083.0,44957.52,26.49
12424,42,8,2000,27785,1083.0,44957.52,27.23
12425,42,8,2000,27785,1083.0,44957.52,25.62
12426,42,8,2000,27785,1083.0,44957.52,26.43
12427,42,8,2000,27785,1083.0,44957.52,25.35
12428,42,8,2000,27785,1083.0,44957.52,24.57
12429,42,8,2000,27785,1083.0,44957.52,26.18
12430,42,8,2000,27785,1083.0,44957.52,26.05
12431,42,8,2000,27785,1083.0,44957.52,25.58
12432,42,8,2000,27785,1083.0,44957.52,25.11
12433,42,8,2000,27785,1083.0,44957.52,27.08
12434,42,8,2000,27785,1083.0,44957.52,24.69
12435,42,8,2000,27785,1083.0,44957.52,27.03
12436,42,8,2000,27785,1083.0,44957.52,27.03
12437,42,8,2000,27785,1083.0,44957.52,25.93
12438,42,0,2001,266998,1083.0,43720.04,25.76
12439,42,0,2001,266998,1083.0,43720.04,27.2
12440,42,0,2001,266998,1083.0,43720.04,26.02
12441,42,0,2001,266998,1083.0,43720.04,24.5
12442,42,0,2001,266998,1083.0,43720.04,25.53
12443,42,0,2001,266998,1083.0,43720.04,25.95
12444,42,0,2001,266998,1083.0,43720.04,25.86
12445,42,0,2001,266998,1083.0,43720.04,26.52
12446,42,0,2001,266998,1083.0,43720.04,27.56
12447,42,0,2001,266998,1083.0,43720.04,25.59
12448,42,0,2001,266998,1083.0,43720.04,26.02
12449,42,0,2001,266998,1083.0,43720.04,25.33
12450,42,0,2001,266998,1083.0,43720.04,24.5
12451,42,0,2001,266998,1083.0,43720.04,26.32
12452,42,0,2001,266998,1083.0,43720.04,25.86
12453,42,0,2001,266998,1083.0,43720.04,25.82
12454,42,0,2001,266998,1083.0,43720.04,25.34
12455,42,0,2001,266998,1083.0,43720.04,26.91
12456,42,0,2001,266998,1083.0,43720.04,24.76
12457,42,0,2001,266998,1083.0,43720.04,26.9
12458,42,0,2001,266998,1083.0,43720.04,26.9
12459,42,0,2001,266998,1083.0,43720.04,25.92
12460,42,1,2001,19996,1083.0,43720.04,25.76
12461,42,1,2001,19996,1083.0,43720.04,27.2
12462,42,1,2001,19996,1083.0,43720.04,26.02
12463,42,1,2001,19996,1083.0,43720.04,24.5
12464,42,1,2001,19996,1083.0,43720.04,25.53
12465,42,1,2001,19996,1083.0,43720.04,25.95
12466,42,1,2001,19996,1083.0,43720.04,25.86
12467,42,1,2001,19996,1083.0,43720.04,26.52
12468,42,1,2001,19996,1083.0,43720.04,27.56
12469,42,1,2001,19996,1083.0,43720.04,25.59
12470,42,1,2001,19996,1083.0,43720.04,26.02
12471,42,1,2001,19996,1083.0,43720.04,25.33
12472,42,1,2001,19996,1083.0,43720.04,24.5
12473,42,1,2001,19996,1083.0,43720.04,26.32
12474,42,1,2001,19996,1083.0,43720.04,25.86
12475,42,1,2001,19996,1083.0,43720.04,25.82
12476,42,1,2001,19996,1083.0,43720.04,25.34
12477,42,1,2001,19996,1083.0,43720.04,26.91
12478,42,1,2001,19996,1083.0,43720.04,24.76
12479,42,1,2001,19996,1083.0,43720.04,26.9
12480,42,1,2001,19996,1083.0,43720.04,26.9
12481,42,1,2001,19996,1083.0,43720.04,25.92
12482,42,3,2001,183627,1083.0,43720.04,25.76
12483,42,3,2001,183627,1083.0,43720.04,27.2
12484,42,3,2001,183627,1083.0,43720.04,26.02
12485,42,3,2001,183627,1083.0,43720.04,24.5
12486,42,3,2001,183627,1083.0,43720.04,25.53
12487,42,3,2001,183627,1083.0,43720.04,25.95
12488,42,3,2001,183627,1083.0,43720.04,25.86
12489,42,3,2001,183627,1083.0,43720.04,26.52
12490,42,3,2001,183627,1083.0,43720.04,27.56
12491,42,3,2001,183627,1083.0,43720.04,25.59
12492,42,3,2001,183627,1083.0,43720.04,26.02
12493,42,3,2001,183627,1083.0,43720.04,25.33
12494,42,3,2001,183627,1083.0,43720.04,24.5
12495,42,3,2001,183627,1083.0,43720.04,26.32
12496,42,3,2001,183627,1083.0,43720.04,25.86
12497,42,3,2001,183627,1083.0,43720.04,25.82
12498,42,3,2001,183627,1083.0,43720.04,25.34
12499,42,3,2001,183627,1083.0,43720.04,26.91
12500,42,3,2001,183627,1083.0,43720.04,24.76
12501,42,3,2001,183627,1083.0,43720.04,26.9
